date,continuous,discontinuous,isolated,no_permafrost,sporadic
2000-04-10,4.82505041352529,4.58590061590311,5.69402162572263,6.69982239353628,5.08798173334227
2000-04-11,4.81378724290795,4.58935257126106,5.70973103098803,6.7100016278773,5.08092340543239
2000-04-12,4.83238547422889,4.59511851864579,5.71833662995918,6.75858635981971,5.09014373388467
2000-04-13,4.83888820603107,4.62060716139811,5.72015293614005,6.78044751277143,5.1072521844204
2000-04-14,4.86059521093479,4.63410651867883,5.73140181904979,6.78784587483974,5.11330254287747
2000-04-15,4.85998773159363,4.65258987980819,5.77861986828378,6.84704967220816,5.12179546855057
2000-04-16,4.87948737410923,4.66926410413108,5.79808021566183,6.89045107336572,5.13881526983826
2000-04-17,4.91136119868503,4.68579626800714,5.83682519381264,6.95967637850683,5.15149085353926
2000-04-18,4.92216554598674,4.70255931675373,5.88274981497226,7.04357291337988,5.15595532600254
2000-04-19,4.93406262424713,4.73114449298051,5.93560073658074,7.09422025493933,5.16680319758228
2000-04-20,4.93445988093083,4.75390536834116,6.03674287201593,7.13954809944573,5.19422779412469
2000-04-21,4.94063663198237,4.77766940341586,6.07413008253654,7.20230630583729,5.19072782479591
2000-04-22,4.92462255192105,4.75867863522231,6.24977492588239,7.26498837927431,5.23777883149049
2000-04-23,4.922602447847,4.79580738678208,6.47648066756207,7.4027140864331,5.36321122882829
2000-04-24,4.9056646527619,4.75879910334264,6.60715200804338,7.51669358346273,5.36269523965999
2000-04-25,4.90935367045947,4.78658396098018,6.61319154580993,7.44224255429954,5.42674629584862
2000-04-26,4.90138612102421,4.81293750327457,6.52109204332816,7.45029564322652,5.5237220627768
2000-04-27,4.90007474964934,4.84715919486237,6.53351134916981,7.48706647204897,5.67338892877587
2000-04-28,4.90238037548869,4.88922285162495,6.55444295334746,7.5466493609955,5.70669302242742
2000-04-29,4.89050923945909,4.93524907301349,6.49482098344966,7.53638480036722,5.70002316850077
2000-04-30,4.84820785993594,4.98811534444396,6.39799310808875,7.54647099357054,5.71282023984834
2000-05-01,4.84518515960185,5.06242025980467,6.26449654621975,7.58189136915348,5.68690851079378
2000-05-02,4.77648023473598,5.11458268688524,6.23294417774089,7.48574157867376,5.72353703604733
2000-05-03,4.72730531096372,5.17784183124113,6.62082608682658,7.66171580140779,5.73593198154479
2000-05-04,4.82023091384039,5.16939753232321,6.80208874632814,7.5855549465713,5.77577423051922
2000-05-05,4.99425395833973,5.20810921082199,6.8805792057013,7.61799519584935,5.84616820708645
2000-05-06,5.0216992179723,5.26921836967347,6.95580445633423,7.62363490758467,5.94099214806863
2000-05-07,5.07232293745218,5.39469279715467,6.99950186840432,7.64168687460142,5.89669955331951
2000-05-08,5.14506964241199,5.50225425150956,7.01248022910399,7.69868805346606,5.9493614109284
2000-05-09,5.20569095681726,5.61829026619727,7.05355153413691,7.76747150212796,5.99803388928222
2000-05-10,5.28458615637125,5.76156511582778,7.18953957142578,7.87953525851457,6.12319242509285
2000-05-11,5.33965257469979,5.85346634833961,7.31899837837588,7.95362053138024,6.21074053163121
2000-05-12,5.43199907006944,5.96825552926736,7.39302912987035,8.01378055240858,6.27903902231681
2000-05-13,5.51967097326061,6.08487428555495,7.43453125501325,7.917554440608,6.28731273924178
2000-05-14,5.60077416235826,6.1685600797864,7.50924527599455,7.92388130552484,6.36402296925375
2000-05-15,5.66576868528587,6.29976256263079,7.59546869205015,7.92841945303191,6.45303710995759
2000-05-16,5.80041534487863,6.39384021127689,7.70095831564693,7.93529851121713,6.52149284910748
2000-05-17,5.88481603027992,6.5258313748989,7.78603758839931,7.9457625223142,6.62977877260747
2000-05-18,5.98731674908558,6.67177571404804,7.84158541868005,7.93664125959834,6.72527262981279
2000-05-19,6.06961089496152,6.7593392717896,7.86715058476196,7.93191886836666,6.83755017044569
2000-05-20,6.22866407923757,6.96395192539526,7.83465028343339,7.93986344425728,6.89993495771447
2000-05-21,6.34067705325267,7.05298358431648,7.80297244805922,7.92570062913623,6.99882295963067
2000-05-22,6.58235539387395,7.15905835410452,7.78379522294709,7.92288796424763,7.06557844847634
2000-05-23,6.72660963108383,7.21643751867698,7.74451881336266,7.91643318700044,7.08488544116984
2000-05-24,6.88802007571854,7.29249276886621,7.71039387036186,7.91091437728208,7.11785181805811
2000-05-25,7.16116318608981,7.32721778186147,7.7342791625998,7.88594257190527,7.14291185271798
2000-05-26,7.39413386676859,7.3106740809713,7.72639896931682,7.88782897527621,7.1310625780276
2000-05-27,7.53471951024992,7.32621457712934,7.74534027790028,7.87839779778012,7.15184404339486
2000-05-28,7.63687950359107,7.43714424386579,7.75755597130193,7.86762333643867,7.15155221431392
2000-05-29,7.76485028231135,7.45949630979202,7.74650673635384,7.86982965494856,7.16359239666748
2000-05-30,7.96400212255485,7.44931797067411,7.7662496301091,7.86856301588881,7.15436701687557
2000-05-31,8.06510351479722,7.48651299184747,7.78563900552107,7.86693171875413,7.16562457115095
2000-06-01,8.11040301971728,7.47189591768796,7.80424225091614,7.86781417501584,7.16329724671655
2000-06-02,8.14078001380055,7.46667034108721,7.82402451388134,7.86294316950269,7.16833924362568
2000-06-03,8.18437246075088,7.44879521833947,7.87459185946147,7.92583259875117,7.16801956449511
2000-06-04,8.21697095098692,7.44045722642883,7.91776103437561,7.93088741030074,7.15181122838703
2000-06-05,NA,NA,NA,NA,NA
2000-06-06,NA,NA,NA,NA,NA
2000-06-07,8.24581457799451,7.3865735821769,7.95401140519218,7.95925721016127,7.11880677732267
2000-06-08,8.2598593642255,7.38902555437597,7.97942467868626,7.97713380765801,7.10941401085991
2000-06-09,8.2818641464359,7.38942708382769,8.03691215837884,8.03890951990737,7.14347648060842
2000-06-10,8.25947075162963,7.36520256295984,8.04168154600504,8.04436843066113,7.09410569860359
2000-06-11,8.23103930177445,7.35243960577005,8.05058118148071,8.07059007880099,7.05886535347865
2000-06-12,8.18857396152687,7.35484994726717,8.09255852983435,8.11892888495648,7.05928643427792
2000-06-13,8.16653710740339,7.3472586390045,8.07608770206777,8.16305690333058,7.00791732631234
2000-06-14,8.08984780594043,7.29515292669991,8.08083659847793,8.16377546322841,6.98386832682269
2000-06-15,7.94102126091834,7.28884360073871,8.0741245772727,8.12999691077586,6.98236445212675
2000-06-16,7.86379571685275,7.26461439543949,8.03515415100965,8.10545280292051,6.99743564964973
2000-06-17,7.78876487706642,7.25363843249331,8.01044993174192,8.08584898013971,7.05139068558994
2000-06-18,7.57081494292587,7.22859615934384,8.01353161813697,8.06808853974646,7.0580672477773
2000-06-19,7.55105304808387,7.2020501448849,7.99990588362257,8.04780530718164,7.05504488261162
2000-06-20,7.53209587525703,7.18473462323711,8.00096915609911,8.04742451694407,7.05319304055997
2000-06-21,7.51180231688529,7.15311203298922,7.99697633956439,8.03810442974217,7.03633697382257
2000-06-22,7.49427987181776,7.13501322170815,7.99257576311788,8.03404985513185,7.03298710039625
2000-06-23,7.51628694525422,7.10007295542898,7.97195538630496,8.03211090458761,7.01479292647989
2000-06-24,7.44309326022333,7.08432792749181,7.9587937059467,8.0156029986683,7.01671005835126
2000-06-25,7.4235418662742,7.07720563968223,7.95269647525986,8.00846675149993,6.99774063922599
2000-06-26,7.40012923102596,7.07830094151074,7.94843987886565,7.98816196272622,6.99764557761431
2000-06-27,7.35997477724839,7.07409111277406,7.9604107090993,7.98483711458871,6.99502888042149
2000-06-28,7.3440046390036,7.06742548546438,7.96206799084745,7.98057295316834,6.9941481316475
2000-06-29,7.3235469276902,7.02347859211545,7.95608480331728,7.96444102006225,6.98648272689449
2000-06-30,7.27260814405599,7.0186962879643,7.956292200289,7.94987811907613,6.99029937841668
2000-07-01,7.26160928737586,6.99525372628871,7.94806798158617,7.94223789378839,6.99938101305384
2000-07-02,7.24445220935114,6.95070669995424,7.94837658014182,7.93519448882526,6.99956951492281
2000-07-03,7.20547178762489,6.88864397980487,7.95094138859457,7.93824153297821,6.99545733441507
2000-07-04,7.18036565866914,6.86420348737892,7.94001258531489,7.93390515467734,6.99960210736858
2000-07-05,7.17611569360702,6.86742235757374,7.90072855095327,7.90321155001064,6.99594589852659
2000-07-06,7.16176170288242,6.86779813687507,7.90373191030927,7.90303015902463,7.00287599257131
2000-07-07,7.14802485571434,6.86052970726547,7.91465617230049,7.91006532304623,7.02274530571474
2000-07-08,7.13897141031757,6.85053960692584,7.90948069670243,7.90563254223188,7.02194232585589
2000-07-09,7.13655975369912,6.83046092428247,7.91927416519621,7.89830328126607,7.00274818609743
2000-07-10,7.149183655458,6.81650644918829,7.93057575060897,7.91067086791173,7.00201353199451
2000-07-11,7.15497412885741,6.80655531953924,7.91635361099531,7.90080274035388,6.99847036590095
2000-07-12,7.16459349291635,6.79605744307604,7.92305011561853,7.93571087931043,6.98024872184864
2000-07-13,7.17373287693494,6.77953826832645,7.92508633308718,7.93319583085848,6.97968215633029
2000-07-14,7.17793703990038,6.76967341309337,7.86471755262776,7.91965232326716,6.95919356672709
2000-07-15,7.15941622364114,6.76586896214885,7.84292460562454,7.89826592180464,6.94038174840543
2000-07-16,7.15545763374504,6.75660711789131,7.83191762042442,7.91762921941239,6.94042186815029
2000-07-17,7.15133123275058,6.74799346361813,7.82665868599744,7.90784338554601,6.92197108556872
2000-07-18,7.14508531068073,6.74787160550313,7.78097648121655,7.9041644854184,6.89511378914273
2000-07-19,7.17279157088321,6.75882437208617,7.7662517056959,7.88235937127735,6.89095050838585
2000-07-20,7.19662533750085,6.76469290717157,7.7151065522733,7.9278375408018,6.88474284075581
2000-07-21,7.24630900790673,6.75407055970312,7.68651354529437,7.90982764108601,6.83926427321724
2000-07-22,7.25773633922757,6.68949991383118,7.64284723402015,7.90115291913093,6.80685751929274
2000-07-23,7.26102961279321,6.69495530914443,7.64141579350188,7.87470110121078,6.81057761822398
2000-07-24,7.26004798381509,6.68516425201774,7.64597783107029,7.8779810688926,6.80949037797923
2000-07-25,7.26473969616324,6.70003291784357,7.63355362564175,7.87633730232623,6.78511048254061
2000-07-26,7.27139282526867,6.70569773579678,7.62263606102254,7.88050545510609,6.84762306537106
2000-07-27,7.2830561500988,6.70223351965869,7.6166417931473,7.86769372661126,6.84854246920525
2000-07-28,7.3108526095317,6.70620862044045,7.59842305379352,7.85065075706931,6.84594506021195
2000-07-29,7.31901571778755,6.70717121736492,7.59198059164577,7.84488279141049,6.84304235408285
2000-07-30,7.33536494087323,6.71403782666095,7.56529588922595,7.8448975719697,6.78441434633026
2000-07-31,7.37693065769586,6.74263255412383,7.57185016148375,7.84400370575858,6.74927282204318
2000-08-01,7.39419508771002,6.71008920676167,7.56593667290795,7.84737704853329,6.67033685350214
2000-08-02,7.43850046222407,6.69043314470323,7.57105745741471,7.85440472553056,6.65001946772797
2000-08-03,7.45132418384336,6.69390736036011,7.61095509866028,7.84254719084014,6.68140386881994
2000-08-04,7.47159465425056,6.69034357149534,7.61282172024669,7.84415726360464,6.65436108890917
2000-08-05,7.48124624779688,6.72141738934238,7.65421457789768,7.84279720729866,6.66183281487834
2000-08-06,7.47172203565409,6.33642037809703,7.59662239037464,7.85091145890753,6.58301889102709
2000-08-07,7.4955332422247,6.35546463316487,7.70822248288563,7.83571169897135,6.68010267347958
2000-08-08,7.48769612744056,6.29384281018502,7.77864846527189,8.0104355902875,6.68595004900729
2000-08-09,7.44783261259836,6.24816864037876,7.9886102918786,8.20559011687797,6.72444373820859
2000-08-10,7.36302293585204,6.04303396649208,7.99102070883879,8.18788581121997,6.56096313667114
2000-08-11,7.30125282328387,5.7468452605433,7.79824396485126,8.10300042571509,6.2827311120704
2000-08-12,7.36881003984184,5.88361408909822,7.46477331848638,8.35103778878621,6.5940832667727
2000-08-13,7.57735568708848,6.12001514917071,7.32063059986433,8.11150893735728,6.09493674827995
2000-08-14,7.84451682544535,6.12677745216091,6.69252658395553,7.65032286978925,6.23453746961461
2000-08-15,7.85437960041305,6.24503178561818,6.90967682146494,7.53111434971098,6.17076920874125
2000-08-16,7.82840754972303,6.66033160593395,7.19396659943477,7.54691909054786,6.26390801399937
2000-08-17,7.63089294653701,6.65408532963897,7.35552862582048,7.58771886181684,6.7057548465843
2000-08-18,7.57441184709166,6.89405711439737,7.41458341844504,7.73726554754578,6.81385608484357
2000-08-19,7.49808221882232,6.97274109051636,7.38904509329525,7.60865433102562,6.79769166155937
2000-08-20,7.39617940211084,7.01677038585317,7.49947827503687,7.69118284463108,6.82011273462583
2000-08-21,7.30124085289537,7.12605565110066,7.50812275176708,7.71343515771899,6.83719085818252
2000-08-22,7.23242411212717,7.08106110353648,7.51786216092831,7.74497137285615,6.8770845609816
2000-08-23,7.19711584453575,7.08357532788384,7.50056938035238,7.73011263861454,6.8638247870886
2000-08-24,7.19903283250837,7.0828302829886,7.54065105719202,7.84980279691862,6.8760463252436
2000-08-25,7.19422540111631,7.09325612248157,7.65834194324542,7.84379765687007,6.90771132166046
2000-08-26,7.19559790524549,7.09138971515632,7.66857709029137,7.87479818807593,6.90890213722263
2000-08-27,7.19375767426108,7.09591306967853,7.68709092467296,7.89493092476614,6.91465022558125
2000-08-28,7.19956968053331,7.1068623135839,7.70266427034854,7.87654232161068,6.94494925735702
2000-08-29,7.20302168416285,7.09656329945671,7.70017671183384,7.89464696174408,6.94542449785098
2000-08-30,7.24111139425542,7.13471220968524,7.70189998275718,7.91863213192694,6.96458704645637
2000-08-31,7.24492361477385,7.18215465223579,7.68555706783687,7.87490610355095,7.00560700126688
2000-09-01,7.23961922299338,7.17374479540725,7.68781655308575,7.87867544270689,7.01715573446705
2000-09-02,7.21124069520463,7.16684374202623,7.65679309573263,7.87229528883119,7.01026231326059
2000-09-03,7.1467949519204,7.11220507704631,7.65671528924285,7.87851813809683,7.0041471590499
2000-09-04,7.12437495856423,7.07845324775246,7.65991170639585,7.90432295456937,7.00658900525995
2000-09-05,7.12188437256007,7.06288293051315,7.66643994680096,7.90236633401971,6.99883288365421
2000-09-06,7.14813525468299,6.97898715488284,7.65376870466508,7.90979620331761,6.97512316698782
2000-09-07,7.23457170347512,6.98137236301711,7.61037872780029,7.90161679159625,6.92974061107763
2000-09-08,7.30349193938037,7.10775083129752,7.59779187285947,7.88815072011603,6.92815515772136
2000-09-09,7.31731110121529,7.15802209674533,7.57719883895022,7.88684573517269,6.92628027288751
2000-09-10,7.31466395165914,7.1693447664976,7.58060891623178,7.88464445884973,6.88939908067846
2000-09-11,7.30682405028259,7.1748299947529,7.59684461103398,7.87701729603609,6.88985919122433
2000-09-12,7.24902214860132,7.16886931303441,7.50745072308872,7.87513346175175,6.91119687747438
2000-09-13,7.26425544945469,7.18755715577165,7.48997244328491,7.8673280297673,6.93205349978947
2000-09-14,7.28984920819007,7.28373228120424,7.48017156201218,7.87133628326821,6.94757134173874
2000-09-15,7.26921112167223,7.25991969936199,7.37766416372388,7.83527567994133,6.91511500569867
2000-09-16,7.28019194210114,7.23774340329927,7.48260295936393,7.92187268152067,6.85226825266537
2000-09-17,7.27998181927715,7.23572900318876,7.5606838196198,7.98314160182946,6.9367736830499
2000-09-18,7.23471971739276,7.2661907701109,7.55184123698751,7.92674639425978,6.91345389105316
2000-09-19,7.26620275598882,7.31955633520246,7.32631857126141,7.91617382269026,6.87578616928593
2000-09-20,7.30049883093245,7.35560811468309,7.31281498627156,8.00789963674304,6.89949320622877
2000-09-21,7.5276174267366,7.43280781264675,7.37097306958005,7.98873503207705,6.91399385055474
2000-09-22,7.67939525883421,7.49077658851166,7.20121647839473,7.92125895630862,6.92747166339194
2000-09-23,7.72006200373195,7.5092552819613,7.21307591737668,7.74394145318287,6.94227566002226
2000-09-24,7.801941277279,7.55487451181991,7.30063417451416,7.81885730173728,7.14804074271478
2000-09-25,7.85884671065347,7.66289419368583,7.30909415816899,7.70889755288836,7.17986567388526
2000-09-26,7.90482272795693,7.61477412843423,7.35866042624531,7.81450512354889,7.20639101827799
2000-09-27,7.94554274088,7.53271977479897,7.38711311131874,7.90944940024485,7.180994494521
2000-09-28,7.97071757455037,7.44537938468633,7.40598812150078,7.81290626689548,7.17293277113535
2000-09-29,8.01660318376843,7.48109984965893,7.4029872859802,7.88579563352536,7.17392951608501
2000-09-30,8.04077101487627,7.62232957435873,7.407988148668,7.8322581418753,7.1095815206723
2000-10-01,8.03482013700771,7.59249754176648,7.38890844194663,7.76056918612094,7.05948268581449
2000-10-02,8.02304143606456,7.68032179703205,7.44799809673779,7.83993216008192,7.07840773030577
2000-10-03,8.01180890561091,7.62751195104986,7.42344535782283,7.79836761692462,6.9585787435604
2000-10-04,8.04904491645021,7.56225703890833,7.42657241340915,8.0118611047737,6.96927815625663
2000-10-05,8.02613208300343,7.49559463733648,7.46371023173141,7.98857505640195,6.98032911990369
2000-10-06,8.01724911393325,7.39521076630331,7.44600719886777,7.97494194668247,6.96714802106429
2000-10-07,7.98871352346268,6.99122806402546,7.55415942740215,7.826755181083,6.71428621341371
2000-10-08,7.93092355579855,6.7602895492107,7.52507320329237,7.81719700903198,6.72484443251871
2000-10-09,7.89565179352754,6.5566692335055,7.53054307115839,7.73287830145978,6.63193878036294
2000-10-10,7.8200433794958,6.43937606721831,7.52286308112966,7.7322798414845,6.58222779255559
2000-10-11,7.72285927854599,6.30474254393484,7.46605731370651,7.73518762267464,6.56707319778382
2000-10-12,7.44507392365465,6.18095841880798,7.25194276672093,7.70571327700464,6.49871522264505
2000-10-13,7.09093622999122,6.20412450813455,7.35582058072341,7.6427047715126,6.58880128340862
2000-10-14,6.72405537857393,6.20002427614558,7.30052869529286,7.64402120397216,6.57615209976566
2000-10-15,6.34157985176074,6.19691092235787,7.2355487668105,7.66437760302421,6.55798253174884
2000-10-16,6.26660034770739,6.17825772336278,7.21075169622288,7.68004975226236,6.50529065656627
2000-10-17,6.200903985333,6.20022432574084,7.17248474918812,7.69296246654158,6.36439995385156
2000-10-18,6.06234218221267,5.9340428271735,7.09965881493161,7.65882751216059,6.1735348780633
2000-10-19,6.04265594637713,5.60801645466723,7.04755715946176,7.62869905827527,6.11046713115276
2000-10-20,6.04546834509757,5.58855056321849,6.98855732462549,7.38661751599342,6.08516677378425
2000-10-21,5.92724548913344,5.5677959981378,6.99880873784358,7.12208370772537,6.07853032204058
2000-10-22,5.92645590498347,5.52345810753661,6.99767648853675,7.03103511249853,6.06150383204454
2000-10-23,5.94441638707346,5.40891403978734,6.92421691581333,7.07305786674607,6.04566134380008
2000-10-24,5.91116264508132,5.40184033584149,6.94016812331435,7.11691115813653,6.02041454634684
2000-10-25,5.83177674148815,5.32580702478235,6.94152871876483,7.15855082050639,6.02699583690938
2000-10-26,5.81788375076726,5.20906425036849,6.90103803960667,7.24150262444662,6.0503068601517
2000-10-27,5.82842805811713,5.19719323293367,6.81264372720306,7.2956217941283,6.07454263581789
2000-10-28,5.88730892798158,5.18866051013791,6.83270339463635,7.36569647326109,6.11754766303957
2000-10-29,6.0152693989081,5.11456997001632,6.53037286421098,7.38383723545175,6.0020238269182
2000-10-30,6.04410061237011,5.04322243612708,6.22588580388514,7.28789400074406,5.92585562043414
2000-10-31,5.9839814036539,5.11612697641658,5.96990171759857,7.22556336948629,5.88713278294742
2000-11-01,5.96804504968259,5.1307183878262,5.97556281001045,7.2710383723224,5.91422418932316
2000-11-02,5.9579428552063,5.1761099427253,6.02961170275225,7.35966137719546,5.94298514578719
2000-11-03,6.13573721747,5.20292818919902,6.05357898169419,7.37643992802308,5.83245205402995
2000-11-04,6.14168684125333,5.15998645852374,5.92148364386495,7.4242682748799,5.74865338133216
2000-11-05,6.1554704240928,5.21425877323444,5.86246223015338,7.35543840383471,5.70361204314218
2000-11-06,6.11120459615685,5.26547367551025,5.80462716884083,7.24952022709668,5.74763911401634
2000-11-07,6.12221795360341,5.31434600542441,5.77369609399446,7.20751940953198,5.73989161679249
2000-11-08,6.12841334422801,5.52178377220159,5.72182997398171,7.14055620631576,5.68258846946719
2000-11-09,6.16392541952233,5.61822589378281,5.61222426591695,7.02491159358195,5.62092983748337
